index #,CPU,Time,Thread ID,Process ID,Session ID,Module,Src,Line,Function,Level,Class,Message,Comments
23,5.9E+09,2026-01-24 16:00:05.380Z,120,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM08; OpId=OP-AC8EF9DCC8; CorrelationId=578b44cc-336a-407f-aa73-0c89d5beb920; Hypervisor=vcenter-mia2.citrite.net
24,4.8E+08,2026-01-24 16:00:05.420Z,89,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM08; Task=task-68fe3e95; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
25,5.7E+09,2026-01-24 16:00:05.640Z,119,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM08; VmMoRef=vm-51195; Task=task-68fe3e95; IP=10.20.35.193
26,4.8E+08,2026-01-24 16:00:05.710Z,109,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM09; OpId=OP-B4CFFACDBC; CorrelationId=aee2bead-a1ad-4246-acf1-7e4a35be6a78; Hypervisor=vcenter-mia2.citrite.net
27,5.8E+08,2026-01-24 16:00:05.750Z,100,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM09; Task=task-2bf14d3e; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
28,5.9E+08,2026-01-24 16:00:05.970Z,97,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM09; VmMoRef=vm-50928; Task=task-2bf14d3e; IP=10.20.63.66
29,5.2E+09,2026-01-24 16:00:06.040Z,109,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM10; OpId=OP-50AAD7783A; CorrelationId=fbb769c0-ddf1-44dd-a1a6-a00a6350bda1; Hypervisor=vcenter-mia2.citrite.net
30,3.9E+08,2026-01-24 16:00:06.080Z,101,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM10; Task=task-37cb17c8; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
31,5.0E+08,2026-01-24 16:00:06.300Z,91,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM10; VmMoRef=vm-49359; Task=task-37cb17c8; IP=10.20.85.81
32,4.6E+08,2026-01-24 16:00:06.370Z,96,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM11; OpId=OP-396DA50C89; CorrelationId=6a75fb34-0cb7-49c8-8d4c-a4b98ea5f9ac; Hypervisor=vcenter-mia2.citrite.net
33,3.8E+08,2026-01-24 16:00:06.410Z,115,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM11; Task=task-02fa5fea; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
34,4.4E+09,2026-01-24 16:00:06.630Z,85,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM11; VmMoRef=vm-42106; Task=task-02fa5fea; IP=10.20.30.188
35,5.1E+08,2026-01-24 16:00:06.700Z,111,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM12; OpId=OP-40955CEC02; CorrelationId=2318357c-13d5-4575-a225-900fab0c5874; Hypervisor=vcenter-mia2.citrite.net
36,5.4E+09,2026-01-24 16:00:06.740Z,110,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM12; Task=task-945ac81b; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
37,5.7E+08,2026-01-24 16:00:06.960Z,108,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM12; VmMoRef=vm-48924; Task=task-945ac81b; IP=10.20.53.81
38,4.3E+08,2026-01-24 16:00:07.030Z,98,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM13; OpId=OP-92EF24E440; CorrelationId=e081685a-fc34-42c2-ab11-29d9981214be; Hypervisor=vcenter-mia2.citrite.net
39,5.4E+08,2026-01-24 16:00:07.070Z,99,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM13; Task=task-7f71d383; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
40,5.1E+08,2026-01-24 16:00:07.290Z,110,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM13; VmMoRef=vm-44547; Task=task-7f71d383; IP=10.20.37.205
41,6.2E+08,2026-01-24 16:00:07.360Z,107,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM14; OpId=OP-0D16920FE9; CorrelationId=d74b6bdb-b2b1-4bc5-b26d-db0db6a8dfd4; Hypervisor=vcenter-mia2.citrite.net
42,5.5E+08,2026-01-24 16:00:07.400Z,102,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM14; Task=task-cdc32be1; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
43,4.4E+08,2026-01-24 16:00:07.620Z,99,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM14; VmMoRef=vm-47514; Task=task-cdc32be1; IP=10.20.23.33
44,4.6E+08,2026-01-24 16:00:07.690Z,92,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM15; OpId=OP-7D75960F11; CorrelationId=46bca322-641d-4371-a673-e407f30edb77; Hypervisor=vcenter-mia2.citrite.net
45,4.3E+09,2026-01-24 16:00:07.730Z,92,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM15; Task=task-9cb7b42a; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
46,5.5E+08,2026-01-24 16:00:07.950Z,97,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM15; VmMoRef=vm-48224; Task=task-9cb7b42a; IP=10.20.22.101
47,5.8E+08,2026-01-24 16:00:08.020Z,86,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM16; OpId=OP-0FB02B95CA; CorrelationId=c51eacf7-2852-4dcb-93a8-5dfadf06e3cf; Hypervisor=vcenter-mia2.citrite.net
48,4.7E+08,2026-01-24 16:00:08.060Z,94,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM16; Task=task-c4336d8e; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
49,5.5E+08,2026-01-24 16:00:08.280Z,80,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM16; VmMoRef=vm-47635; Task=task-c4336d8e; IP=10.20.87.77
50,3.9E+08,2026-01-24 16:00:08.350Z,97,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM17; OpId=OP-DD965D101A; CorrelationId=24aa6106-25ae-48e1-9c5d-b3f8a04e9639; Hypervisor=vcenter-mia2.citrite.net
51,4.5E+08,2026-01-24 16:00:08.390Z,115,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM17; Task=task-b9d08bd0; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
52,5.9E+09,2026-01-24 16:00:08.610Z,120,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM17; VmMoRef=vm-42711; Task=task-b9d08bd0; IP=10.20.68.147
53,5.9E+08,2026-01-24 16:00:08.680Z,86,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM18; OpId=OP-3927DD3797; CorrelationId=abf43713-9567-4eec-9528-89fd391b47e9; Hypervisor=vcenter-mia2.citrite.net
54,4.9E+08,2026-01-24 16:00:08.720Z,110,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM18; Task=task-4117d14a; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
55,6.1E+08,2026-01-24 16:00:08.940Z,91,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM18; VmMoRef=vm-44045; Task=task-4117d14a; IP=10.20.58.30
56,4.1E+08,2026-01-24 16:00:09.010Z,110,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM19; OpId=OP-801CAA5C9C; CorrelationId=c91e3896-9fb1-49c3-a409-80dfc2c98624; Hypervisor=vcenter-mia2.citrite.net
57,5.0E+08,2026-01-24 16:00:09.050Z,105,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM19; Task=task-62c9ed2f; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
58,4.2E+08,2026-01-24 16:00:09.270Z,89,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM19; VmMoRef=vm-51044; Task=task-62c9ed2f; IP=10.20.47.222
59,6.2E+08,2026-01-24 16:00:09.340Z,85,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM20; OpId=OP-344E96E32C; CorrelationId=32f9e394-c96c-4cf7-8916-6da9b61b547a; Hypervisor=vcenter-mia2.citrite.net
60,5.6E+08,2026-01-24 16:00:09.380Z,115,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM20; Task=task-76c8de77; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
61,4.7E+09,2026-01-24 16:00:09.600Z,113,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM20; VmMoRef=vm-47925; Task=task-76c8de77; IP=10.20.83.59
62,5.9E+09,2026-01-24 16:00:09.670Z,99,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM21; OpId=OP-3478849E2B; CorrelationId=4a416483-0da7-419f-a1e3-5d040cce5892; Hypervisor=vcenter-mia2.citrite.net
63,5.2E+08,2026-01-24 16:00:09.710Z,99,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM21; Task=task-2f9c70ee; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
64,6.1E+08,2026-01-24 16:00:09.930Z,119,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM21; VmMoRef=vm-43139; Task=task-2f9c70ee; IP=10.20.15.179
65,5.3E+08,2026-01-24 16:00:10.000Z,93,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM22; OpId=OP-A7A4986A30; CorrelationId=505d8e58-d29c-44e5-99a1-7ffab5f500df; Hypervisor=vcenter-mia2.citrite.net
66,4.2E+08,2026-01-24 16:00:10.040Z,85,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM22; Task=task-b4d8d90a; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
67,4.0E+08,2026-01-24 16:00:10.260Z,115,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM22; VmMoRef=vm-45733; Task=task-b4d8d90a; IP=10.20.47.30
68,4.9E+09,2026-01-24 16:00:10.330Z,106,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM23; OpId=OP-36F752E92C; CorrelationId=b3ee6234-f56d-4613-926e-3574f2406106; Hypervisor=vcenter-mia2.citrite.net
69,3.9E+08,2026-01-24 16:00:10.370Z,98,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM23; Task=task-c2495452; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
70,5.5E+09,2026-01-24 16:00:10.590Z,98,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM23; VmMoRef=vm-45814; Task=task-c2495452; IP=10.20.22.107
71,5.4E+08,2026-01-24 16:00:10.660Z,84,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM24; OpId=OP-6B595E7280; CorrelationId=717cb674-bf87-4d33-b851-f71fb575d98f; Hypervisor=vcenter-mia2.citrite.net
72,5.2E+08,2026-01-24 16:00:10.700Z,120,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM24; Task=task-b7a60517; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
73,4.1E+08,2026-01-24 16:00:10.920Z,107,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM24; VmMoRef=vm-46554; Task=task-b7a60517; IP=10.20.68.172
74,6.0E+08,2026-01-24 16:00:10.990Z,89,20712,5109,RemoteHCL,MachineMgmt,211,BeginMachineManagementOperation,1,EntryExit,BeginMachineManagementOperation received (CreateVM).,Machine=Win11-Office-VDI-VM25; OpId=OP-2BB2FA6FAB; CorrelationId=6eb7ef8b-2978-4c92-906f-78058a476e28; Hypervisor=vcenter-mia2.citrite.net
75,3.9E+08,2026-01-24 16:00:11.030Z,84,20712,5109,RemoteHCL,VmwareProvisioning,388,CreateVmAndAttachDisks,5,Information,Invoking vCenter API: Create VM and attach disks.,Machine=Win11-Office-VDI-VM25; Task=task-f5040edd; Datastore=vsanDatastore; Network=VDI-Network-Prod; ResourcePool=RP-CVAD-MCS
76,5.6E+08,2026-01-24 16:00:11.250Z,118,20712,5109,RemoteHCL,VmwareProvisioning,455,OnCreateVmTaskCompleted,5,Information,VM created successfully in vCenter.,Machine=Win11-Office-VDI-VM25; VmMoRef=vm-47977; Task=task-f5040edd; IP=10.20.30.104
77,4.9E+09,2026-01-24 16:01:01.500Z,98,20712,5109,RemoteHCL,WcfSession,142,OnClientDisconnected,9,Error,Remote client disconnected: Cloud Connector session dropped; pending responses cannot be delivered.,Client=cc-mia2-01.cloud.citrite.net; Exception=RemoteClientDisconnectedException; JobId=JOB-510F2F1B
78,5.5E+09,2026-01-24 16:01:01.800Z,98,20712,5109,RemoteHCL,MachineMgmt,318,CompleteOperation,9,Warning,Operation completed but response could not be returned to caller due to disconnected session.,Machine=Win11-Office-VDI-VM07; OpId=OP-9AFBE79BF1; CorrelationId=ba2a09f4-59f3-477a-b650-24f892dc8e7c; VmMoRef=vm-50279
79,6.1E+09,2026-01-24 16:01:01.920Z,98,20712,5109,RemoteHCL,MachineMgmt,318,CompleteOperation,9,Warning,Operation completed but response could not be returned to caller due to disconnected session.,Machine=Win11-Office-VDI-VM12; OpId=OP-40955CEC02; CorrelationId=2318357c-13d5-4575-a225-900fab0c5874; VmMoRef=vm-48924
80,4.9E+08,2026-01-24 16:01:02.040Z,98,20712,5109,RemoteHCL,MachineMgmt,318,CompleteOperation,9,Warning,Operation completed but response could not be returned to caller due to disconnected session.,Machine=Win11-Office-VDI-VM18; OpId=OP-3927DD3797; CorrelationId=abf43713-9567-4eec-9528-89fd391b47e9; VmMoRef=vm-44045
81,5.9E+08,2026-01-24 16:01:02.160Z,98,20712,5109,RemoteHCL,MachineMgmt,318,CompleteOperation,9,Warning,Operation completed but response could not be returned to caller due to disconnected session.,Machine=Win11-Office-VDI-VM22; OpId=OP-A7A4986A30; CorrelationId=505d8e58-d29c-44e5-99a1-7ffab5f500df; VmMoRef=vm-45733
82,5.2E+08,2026-01-24 16:01:02.280Z,98,20712,5109,RemoteHCL,MachineMgmt,318,CompleteOperation,9,Warning,Operation completed but response could not be returned to caller due to disconnected session.,Machine=Win11-Office-VDI-VM24; OpId=OP-6B595E7280; CorrelationId=717cb674-bf87-4d33-b851-f71fb575d98f; VmMoRef=vm-46554
83,4.0E+08,2026-01-24 16:01:16.140Z,104,20712,5109,RemoteHCL,MachineMgmt,401,BeginMachineManagementOperation,5,Information,BeginMachineManagementOperation received (DeleteVM).,Machine=Win11-Office-VDI-VM07; OpId=OP-9AFBE79BF1; CorrelationId=ba2a09f4-59f3-477a-b650-24f892dc8e7c; VmMoRef=vm-50279
84,6.2E+08,2026-01-24 16:01:16.210Z,104,20712,5109,RemoteHCL,VmwareProvisioning,612,DeleteVm,5,Information,Invoking vCenter API: Delete VM.,Machine=Win11-Office-VDI-VM07; VmMoRef=vm-50279; Task=del-6a5fe17a
